"","ordinal","onset","offset","code","dur","moments","subj","clip"
"050AB_31.csv.47",46,867544,870166,"m",2622,"050AB_31.csv.47","050AB","050AB_31"
"050AB_31.csv.48",47,870167,889234,"s",19067,"050AB_31.csv.48","050AB","050AB_31"
"050AB_31.csv.49",48,889235,898652,"m",9417,"050AB_31.csv.49","050AB","050AB_31"
"050AB_31.csv.50",49,898653,923915,"s",25262,"050AB_31.csv.50","050AB","050AB_31"
"050AB_31.csv.51",50,923916,930593,"m",6677,"050AB_31.csv.51","050AB","050AB_31"
"050AB_31.csv.52",51,930594,965995,"s",35401,"050AB_31.csv.52","050AB","050AB_31"
"050AB_31.csv.53",52,965996,975805,"m",9809,"050AB_31.csv.53","050AB","050AB_31"
"050AB_31.csv.54",53,975806,1301963,"s",326157,"050AB_31.csv.54","050AB","050AB_31"
"050AB_31.csv.55",54,1301964,1306167,"m",4203,"050AB_31.csv.55","050AB","050AB_31"
"050AB_31.csv.56",55,1306168,1398030,"s",91862,"050AB_31.csv.56","050AB","050AB_31"
"051DW_01.csv.1",0,0,84817,"s",84817,"051DW_01.csv.1","051DW","051DW_01"
"051DW_01.csv.2",1,84818,97363,"_",12545,"051DW_01.csv.2","051DW","051DW_01"
"051DW_01.csv.3",2,97364,131650,"s",34286,"051DW_01.csv.3","051DW","051DW_01"
"051DW_01.csv.4",3,131651,137267,"m",5616,"051DW_01.csv.4","051DW","051DW_01"
"051DW_01.csv.5",4,137268,216782,"s",79514,"051DW_01.csv.5","051DW","051DW_01"
"051DW_01.csv.6",5,216783,231497,"_",14714,"051DW_01.csv.6","051DW","051DW_01"
"051DW_01.csv.7",6,231498,246368,"s",14870,"051DW_01.csv.7","051DW","051DW_01"
"051DW_01.csv.8",7,246369,251273,"m",4904,"051DW_01.csv.8","051DW","051DW_01"
"051DW_01.csv.9",8,251274,258504,"s",7230,"051DW_01.csv.9","051DW","051DW_01"
"051DW_01.csv.10",9,258505,269082,"m",10577,"051DW_01.csv.10","051DW","051DW_01"
"051DW_01.csv.11",10,269083,282694,"s",13611,"051DW_01.csv.11","051DW","051DW_01"
"051DW_01.csv.12",11,282695,288967,"m",6272,"051DW_01.csv.12","051DW","051DW_01"
"051DW_01.csv.13",12,288968,291468,"s",2500,"051DW_01.csv.13","051DW","051DW_01"
"051DW_01.csv.14",13,291469,293026,"m",1557,"051DW_01.csv.14","051DW","051DW_01"
"051DW_01.csv.15",14,293027,368500,"s",75473,"051DW_01.csv.15","051DW","051DW_01"
"051DW_01.csv.16",15,368501,383415,"_",14914,"051DW_01.csv.16","051DW","051DW_01"
"051DW_01.csv.17",16,383416,388105,"s",4689,"051DW_01.csv.17","051DW","051DW_01"
"051DW_01.csv.18",17,388106,395157,"m",7051,"051DW_01.csv.18","051DW","051DW_01"
"051DW_01.csv.19",18,395158,397330,"s",2172,"051DW_01.csv.19","051DW","051DW_01"
"051DW_02.csv",0,0,1402,"_",1402,"051DW_02.csv","051DW","051DW_02"
"051DW_03.csv.1",0,0,14514,"_",14514,"051DW_03.csv.1","051DW","051DW_03"
"051DW_03.csv.2",1,14515,22020,"s",7505,"051DW_03.csv.2","051DW","051DW_03"
"051DW_03.csv.3",2,22021,24067,"_",2046,"051DW_03.csv.3","051DW","051DW_03"
"051DW_04.csv.1",0,0,8041,"_",8041,"051DW_04.csv.1","051DW","051DW_04"
"051DW_04.csv.2",1,8042,13775,"s",5733,"051DW_04.csv.2","051DW","051DW_04"
"051DW_04.csv.3",2,13776,23451,"m",9675,"051DW_04.csv.3","051DW","051DW_04"
"051DW_04.csv.4",3,23452,28447,"s",4995,"051DW_04.csv.4","051DW","051DW_04"
"051DW_04.csv.5",4,28448,32553,"m",4105,"051DW_04.csv.5","051DW","051DW_04"
"051DW_04.csv.6",5,32554,34808,"s",2254,"051DW_04.csv.6","051DW","051DW_04"
"051DW_04.csv.7",6,34809,53464,"m",18655,"051DW_04.csv.7","051DW","051DW_04"
"051DW_04.csv.8",7,53465,55267,"s",1802,"051DW_04.csv.8","051DW","051DW_04"
"051DW_04.csv.9",8,55268,58957,"m",3689,"051DW_04.csv.9","051DW","051DW_04"
"051DW_04.csv.10",9,58958,61951,"s",2993,"051DW_04.csv.10","051DW","051DW_04"
"051DW_04.csv.11",10,61952,68511,"m",6559,"051DW_04.csv.11","051DW","051DW_04"
"051DW_04.csv.12",11,68512,1188251,"s",1119739,"051DW_04.csv.12","051DW","051DW_04"
"051DW_04.csv.13",12,1188252,1191722,"_",3470,"051DW_04.csv.13","051DW","051DW_04"
"051DW_05.csv",0,0,9430,"_",9430,"051DW_05.csv","051DW","051DW_05"
"051DW_06.csv.1",0,0,22021,"_",22021,"051DW_06.csv.1","051DW","051DW_06"
"051DW_06.csv.2",1,22022,437336,"s",415314,"051DW_06.csv.2","051DW","051DW_06"
"051DW_06.csv.3",2,437337,442507,"_",5170,"051DW_06.csv.3","051DW","051DW_06"
"051DW_06.csv.4",3,442508,585216,"s",142708,"051DW_06.csv.4","051DW","051DW_06"
"051DW_06.csv.5",4,585217,633499,"_",48282,"051DW_06.csv.5","051DW","051DW_06"
"051DW_07.csv",0,0,900,"_",900,"051DW_07.csv","051DW","051DW_07"
"051DW_08.csv",0,0,1468,"_",1468,"051DW_08.csv","051DW","051DW_08"
"051DW_09.csv.1",0,0,11397,"s",11397,"051DW_09.csv.1","051DW","051DW_09"
"051DW_09.csv.2",1,11398,15538,"m",4140,"051DW_09.csv.2","051DW","051DW_09"
"051DW_09.csv.3",2,15539,89707,"s",74168,"051DW_09.csv.3","051DW","051DW_09"
"051DW_09.csv.4",3,89708,96473,"m",6765,"051DW_09.csv.4","051DW","051DW_09"
"051DW_09.csv.5",4,96474,154253,"s",57779,"051DW_09.csv.5","051DW","051DW_09"
"051DW_09.csv.6",5,154254,183316,"_",29062,"051DW_09.csv.6","051DW","051DW_09"
"051DW_09.csv.7",6,183317,232733,"s",49416,"051DW_09.csv.7","051DW","051DW_09"
"051DW_09.csv.8",7,232734,243008,"_",10274,"051DW_09.csv.8","051DW","051DW_09"
"051DW_09.csv.9",8,243009,413341,"s",170332,"051DW_09.csv.9","051DW","051DW_09"
"051DW_09.csv.10",9,413342,423488,"m",10146,"051DW_09.csv.10","051DW","051DW_09"
"051DW_09.csv.11",10,423489,608234,"s",184745,"051DW_09.csv.11","051DW","051DW_09"
"051DW_09.csv.12",11,608235,633121,"m",24886,"051DW_09.csv.12","051DW","051DW_09"
"051DW_09.csv.13",12,633122,637714,"s",4592,"051DW_09.csv.13","051DW","051DW_09"
"051DW_09.csv.14",13,637715,872233,"m",234518,"051DW_09.csv.14","051DW","051DW_09"
"051DW_09.csv.15",14,872234,897257,"s",25023,"051DW_09.csv.15","051DW","051DW_09"
"051DW_09.csv.16",15,897258,1044515,"m",147257,"051DW_09.csv.16","051DW","051DW_09"
"051DW_09.csv.17",16,1044516,1056282,"s",11766,"051DW_09.csv.17","051DW","051DW_09"
"051DW_09.csv.18",17,1056283,1091255,"m",34972,"051DW_09.csv.18","051DW","051DW_09"
"051DW_09.csv.19",18,1091256,1121841,"s",30585,"051DW_09.csv.19","051DW","051DW_09"
"051DW_09.csv.20",19,1121842,1138815,"m",16973,"051DW_09.csv.20","051DW","051DW_09"
"051DW_09.csv.21",20,1138816,1144760,"s",5944,"051DW_09.csv.21","051DW","051DW_09"
"051DW_09.csv.22",21,1144761,1163755,"m",18994,"051DW_09.csv.22","051DW","051DW_09"
"051DW_09.csv.23",22,1163756,1165893,"s",2137,"051DW_09.csv.23","051DW","051DW_09"
"051DW_09.csv.24",23,1165894,1169761,"m",3867,"051DW_09.csv.24","051DW","051DW_09"
"051DW_09.csv.25",24,1169762,1175868,"s",6106,"051DW_09.csv.25","051DW","051DW_09"
"051DW_09.csv.26",25,1175869,1196024,"m",20155,"051DW_09.csv.26","051DW","051DW_09"
"051DW_09.csv.27",26,1196025,1206383,"s",10358,"051DW_09.csv.27","051DW","051DW_09"
"051DW_09.csv.28",27,1206384,1231583,"m",25199,"051DW_09.csv.28","051DW","051DW_09"
"051DW_09.csv.29",28,1231584,1335165,"s",103581,"051DW_09.csv.29","051DW","051DW_09"
"051DW_09.csv.30",29,1335166,1350580,"m",15414,"051DW_09.csv.30","051DW","051DW_09"
"051DW_09.csv.31",30,1350581,1358042,"s",7461,"051DW_09.csv.31","051DW","051DW_09"
"051DW_09.csv.32",31,1358043,1384382,"m",26339,"051DW_09.csv.32","051DW","051DW_09"
"051DW_09.csv.33",32,1384383,1391574,"s",7191,"051DW_09.csv.33","051DW","051DW_09"
"051DW_09.csv.34",33,1391575,1437426,"m",45851,"051DW_09.csv.34","051DW","051DW_09"
"051DW_09.csv.35",34,1437427,1480300,"s",42873,"051DW_09.csv.35","051DW","051DW_09"
"051DW_09.csv.36",35,1480301,1562099,"m",81798,"051DW_09.csv.36","051DW","051DW_09"
"051DW_09.csv.37",36,1562100,1566659,"s",4559,"051DW_09.csv.37","051DW","051DW_09"
"051DW_09.csv.38",37,1566660,1628432,"m",61772,"051DW_09.csv.38","051DW","051DW_09"
"051DW_09.csv.39",38,1628433,1648896,"s",20463,"051DW_09.csv.39","051DW","051DW_09"
"051DW_09.csv.40",39,1648897,1704531,"m",55634,"051DW_09.csv.40","051DW","051DW_09"
"051DW_09.csv.41",40,1704532,1810838,"s",106306,"051DW_09.csv.41","051DW","051DW_09"
"051DW_09.csv.42",41,1810839,1820151,"_",9312,"051DW_09.csv.42","051DW","051DW_09"
"051DW_10.csv.1",0,0,10905,"s",10905,"051DW_10.csv.1","051DW","051DW_10"
"051DW_10.csv.2",1,10906,33152,"m",22246,"051DW_10.csv.2","051DW","051DW_10"
"051DW_10.csv.3",2,33153,36120,"s",2967,"051DW_10.csv.3","051DW","051DW_10"
"051DW_10.csv.4",3,36121,39728,"m",3607,"051DW_10.csv.4","051DW","051DW_10"
"051DW_10.csv.5",4,39729,41808,"s",2079,"051DW_10.csv.5","051DW","051DW_10"
"051DW_10.csv.6",5,41809,52767,"m",10958,"051DW_10.csv.6","051DW","051DW_10"
"051DW_10.csv.7",6,52768,62032,"s",9264,"051DW_10.csv.7","051DW","051DW_10"
"051DW_10.csv.8",7,62033,77654,"m",15621,"051DW_10.csv.8","051DW","051DW_10"
"051DW_10.csv.9",8,77655,93725,"s",16070,"051DW_10.csv.9","051DW","051DW_10"
"051DW_10.csv.10",9,93726,259500,"m",165774,"051DW_10.csv.10","051DW","051DW_10"
"051DW_10.csv.11",10,259501,262563,"s",3062,"051DW_10.csv.11","051DW","051DW_10"
"051DW_10.csv.12",11,262564,454879,"m",192315,"051DW_10.csv.12","051DW","051DW_10"
"051DW_10.csv.13",12,454880,459814,"s",4934,"051DW_10.csv.13","051DW","051DW_10"
"051DW_10.csv.14",13,459815,464488,"m",4673,"051DW_10.csv.14","051DW","051DW_10"
"051DW_10.csv.15",14,464489,466620,"s",2131,"051DW_10.csv.15","051DW","051DW_10"
"051DW_10.csv.16",15,466621,472108,"m",5487,"051DW_10.csv.16","051DW","051DW_10"
"051DW_10.csv.17",16,472109,475763,"s",3654,"051DW_10.csv.17","051DW","051DW_10"
"051DW_10.csv.18",17,475764,478970,"m",3206,"051DW_10.csv.18","051DW","051DW_10"
"051DW_10.csv.19",18,478971,480877,"s",1906,"051DW_10.csv.19","051DW","051DW_10"
"051DW_10.csv.20",19,480878,484757,"m",3879,"051DW_10.csv.20","051DW","051DW_10"
"051DW_10.csv.21",20,484758,513566,"s",28808,"051DW_10.csv.21","051DW","051DW_10"
"051DW_10.csv.22",21,513567,519253,"m",5686,"051DW_10.csv.22","051DW","051DW_10"
"051DW_10.csv.23",22,519254,524307,"s",5053,"051DW_10.csv.23","051DW","051DW_10"
"051DW_10.csv.24",23,524308,530088,"m",5780,"051DW_10.csv.24","051DW","051DW_10"
"051DW_10.csv.25",24,530089,534475,"s",4386,"051DW_10.csv.25","051DW","051DW_10"
"051DW_10.csv.26",25,534476,546119,"m",11643,"051DW_10.csv.26","051DW","051DW_10"
"051DW_10.csv.27",26,546120,554934,"s",8814,"051DW_10.csv.27","051DW","051DW_10"
"051DW_10.csv.28",27,554935,570488,"m",15553,"051DW_10.csv.28","051DW","051DW_10"
"051DW_10.csv.29",28,570489,638887,"s",68398,"051DW_10.csv.29","051DW","051DW_10"
"051DW_10.csv.30",29,638888,645617,"m",6729,"051DW_10.csv.30","051DW","051DW_10"
"051DW_10.csv.31",30,645618,736406,"s",90788,"051DW_10.csv.31","051DW","051DW_10"
"051DW_10.csv.32",31,736407,740138,"m",3731,"051DW_10.csv.32","051DW","051DW_10"
"051DW_10.csv.33",32,740139,811775,"s",71636,"051DW_10.csv.33","051DW","051DW_10"
"051DW_10.csv.34",33,811776,815679,"_",3903,"051DW_10.csv.34","051DW","051DW_10"
"051DW_10.csv.35",34,815680,923587,"s",107907,"051DW_10.csv.35","051DW","051DW_10"
"051DW_10.csv.36",35,923588,928861,"_",5273,"051DW_10.csv.36","051DW","051DW_10"
"051DW_11.csv",0,0,298698,"s",298698,"051DW_11.csv","051DW","051DW_11"
"051DW_12.csv",0,0,8708,"_",8708,"051DW_12.csv","051DW","051DW_12"
"051DW_13.csv.1",0,0,54939,"s",54939,"051DW_13.csv.1","051DW","051DW_13"
"051DW_13.csv.2",1,54940,57520,"m",2580,"051DW_13.csv.2","051DW","051DW_13"
"051DW_13.csv.3",2,57521,61559,"s",4038,"051DW_13.csv.3","051DW","051DW_13"
"051DW_13.csv.4",3,61560,65189,"m",3629,"051DW_13.csv.4","051DW","051DW_13"
"051DW_13.csv.5",4,65190,67876,"s",2686,"051DW_13.csv.5","051DW","051DW_13"
"051DW_13.csv.6",5,67877,80892,"m",13015,"051DW_13.csv.6","051DW","051DW_13"
"051DW_13.csv.7",6,80893,83467,"s",2574,"051DW_13.csv.7","051DW","051DW_13"
"051DW_13.csv.8",7,83468,90363,"m",6895,"051DW_13.csv.8","051DW","051DW_13"
"051DW_13.csv.9",8,90364,175260,"s",84896,"051DW_13.csv.9","051DW","051DW_13"
"051DW_13.csv.10",9,175261,182490,"m",7229,"051DW_13.csv.10","051DW","051DW_13"
"051DW_13.csv.11",10,182491,299340,"s",116849,"051DW_13.csv.11","051DW","051DW_13"
"051DW_13.csv.12",11,299341,308853,"m",9512,"051DW_13.csv.12","051DW","051DW_13"
"051DW_13.csv.13",12,308854,313737,"s",4883,"051DW_13.csv.13","051DW","051DW_13"
"051DW_13.csv.14",13,313738,319282,"m",5544,"051DW_13.csv.14","051DW","051DW_13"
"051DW_13.csv.15",14,319283,342507,"s",23224,"051DW_13.csv.15","051DW","051DW_13"
"051DW_13.csv.16",15,342508,346993,"m",4485,"051DW_13.csv.16","051DW","051DW_13"
"051DW_13.csv.17",16,346994,353132,"s",6138,"051DW_13.csv.17","051DW","051DW_13"
"051DW_13.csv.18",17,353133,363103,"m",9970,"051DW_13.csv.18","051DW","051DW_13"
"051DW_13.csv.19",18,363104,368139,"s",5035,"051DW_13.csv.19","051DW","051DW_13"
"051DW_13.csv.20",19,368140,380029,"m",11889,"051DW_13.csv.20","051DW","051DW_13"
"051DW_13.csv.21",20,380030,417190,"s",37160,"051DW_13.csv.21","051DW","051DW_13"
"051DW_13.csv.22",21,417191,423652,"m",6461,"051DW_13.csv.22","051DW","051DW_13"
"051DW_13.csv.23",22,423653,441658,"s",18005,"051DW_13.csv.23","051DW","051DW_13"
"051DW_13.csv.24",23,441659,444420,"m",2761,"051DW_13.csv.24","051DW","051DW_13"
"051DW_13.csv.25",24,444421,457682,"s",13261,"051DW_13.csv.25","051DW","051DW_13"
"051DW_13.csv.26",25,457683,462147,"m",4464,"051DW_13.csv.26","051DW","051DW_13"
"051DW_13.csv.27",26,462148,486658,"s",24510,"051DW_13.csv.27","051DW","051DW_13"
